sats,time,lat,long,velocity,heading,height,vert-vel,yaw-calc,YAW__,YAW_,
"008","070645,10","+03067,61506","-00425,53599","058,190","321,69","+00278,05","+001,944","+000,0","+0,00000E+00","+0,00000E+00",
"008","070645,20","+03067,61580","-00425,53517","058,200","322,40","+00278,20","+002,016","+000,0","+0,00000E+00","+0,00000E+00",
"008","070645,30","+03067,61660","-00425,53430","058,840","323,32","+00278,35","+002,124","+000,0","+0,00000E+00","+0,00000E+00",
"008","070645,40","+03067,61740","-00425,53338","059,660","323,82","+00278,51","+002,196","+000,0","+0,00000E+00","+0,00000E+00",
"008","070645,50","+03067,61820","-00425,53240","060,520","323,90","+00278,66","+002,304","+000,0","+0,00000E+00","+0,00000E+00",
"008","070645,60","+03067,61905","-00425,53133","061,550","323,89","+00278,81","+002,376","+000,0","+0,00000E+00","+0,00000E+00",
"008","070645,70","+03067,61999","-00425,53014","063,560","323,60","+00278,94","+002,448","+000,0","+0,00000E+00","+0,00000E+00",
"008","070645,80","+03067,62098","-00425,52898","065,510","323,64","+00279,06","+002,484","+000,0","+0,00000E+00","+0,00000E+00",
"008","070645,90","+03067,62199","-00425,52782","067,090","323,95","+00279,20","+002,520","+000,0","+0,00000E+00","+0,00000E+00",
"008","070646,00","+03067,62306","-00425,52662","068,820","324,09","+00279,35","+002,556","+000,0","+0,00000E+00","+0,00000E+00",
"005","070646,10","+03067,62406","-00425,52534","070,320","323,79","+00279,42","+002,520","+000,0","+0,00000E+00","+0,00000E+00",
"005","070646,20","+03067,62509","-00425,52403","071,910","323,63","+00279,49","+002,484","+000,0","+0,00000E+00","+0,00000E+00",
"005","070646,30","+03067,62619","-00425,52269","073,700","323,71","+00279,53","+002,448","+000,0","+0,00000E+00","+0,00000E+00",
"006","070646,40","+03067,62750","-00425,52116","076,500","323,68","+00279,60","+002,448","+000,0","+0,00000E+00","+0,00000E+00",
"006","070646,50","+03067,62895","-00425,51956","079,980","323,76","+00279,69","+002,412","+000,0","+0,00000E+00","+0,00000E+00",
"006","070646,60","+03067,63042","-00425,51793","083,190","323,92","+00279,77","+002,412","+000,0","+0,00000E+00","+0,00000E+00",
"006","070646,70","+03067,63188","-00425,51628","086,010","324,04","+00279,84","+002,376","+000,0","+0,00000E+00","+0,00000E+00",
"007","070646,80","+03067,63336","-00425,51457","088,690","324,20","+00279,91","+002,340","+000,0","+0,00000E+00","+0,00000E+00",
"007","070646,90","+03067,63492","-00425,51277","091,970","324,17","+00279,97","+002,340","+000,0","+0,00000E+00","+0,00000E+00",
"007","070647,00","+03067,63645","-00425,51100","094,640","324,04","+00280,02","+002,304","+000,0","+0,00000E+00","+0,00000E+00",
"007","070647,10","+03067,63795","-00425,50925","096,940","324,04","+00280,04","+002,232","+000,0","+0,00000E+00","+0,00000E+00",
"007","070647,20","+03067,63944","-00425,50752","098,930","324,07","+00280,04","+002,160","+000,0","+0,00000E+00","+0,00000E+00",
"007","070647,30","+03067,64092","-00425,50579","100,720","324,04","+00280,03","+002,088","+000,0","+0,00000E+00","+0,00000E+00",
"007","070647,40","+03067,64240","-00425,50406","102,380","324,16","+00280,00","+002,016","+000,0","+0,00000E+00","+0,00000E+00",
"007","070647,50","+03067,64385","-00425,50236","103,620","324,24","+00279,96","+001,908","+000,0","+0,00000E+00","+0,00000E+00",
"007","070647,60","+03067,64529","-00425,50068","104,510","324,26","+00279,92","+001,836","+000,0","+0,00000E+00","+0,00000E+00",
"008","070647,70","+03067,64679","-00425,49884","105,470","324,25","+00279,66","+001,620","+000,0","+0,00000E+00","+0,00000E+00",
"008","070647,80","+03067,64828","-00425,49703","106,500","324,20","+00279,42","+001,404","+000,0","+0,00000E+00","+0,00000E+00",
"008","070647,90","+03067,64976","-00425,49524","107,420","324,23","+00279,16","+001,188","+000,0","+0,00000E+00","+0,00000E+00",
"008","070648,00","+03067,65123","-00425,49348","108,190","324,32","+00278,89","+000,972","+000,0","+0,00000E+00","+0,00000E+00",
"008","070648,10","+03067,65269","-00425,49174","108,880","324,38","+00278,63","+000,792","+000,0","+0,00000E+00","+0,00000E+00",
"008","070648,20","+03067,65415","-00425,49000","109,700","324,43","+00278,38","+000,612","+000,0","+0,00000E+00","+0,00000E+00",
"008","070648,30","+03067,65560","-00425,48828","110,450","324,50","+00278,13","+000,432","+000,0","+0,00000E+00","+0,00000E+00",
"008","070648,40","+03067,65705","-00425,48659","111,130","324,50","+00277,91","+000,252","+000,0","+0,00000E+00","+0,00000E+00",
"008","070648,50","+03067,65850","-00425,48489","111,960","324,53","+00277,66","+000,072","+000,0","+0,00000E+00","+0,00000E+00",
"008","070648,60","+03067,65995","-00425,48320","112,740","324,53","+00277,41","-000,072","+000,0","+0,00000E+00","+0,00000E+00",
"008","070648,70","+03067,66141","-00425,48150","113,530","324,51","+00277,14","-000,288","+000,0","+0,00000E+00","+0,00000E+00",
"008","070648,80","+03067,66287","-00425,47980","114,440","324,54","+00276,88","-000,468","+000,0","+0,00000E+00","+0,00000E+00",
"008","070648,90","+03067,66434","-00425,47809","115,380","324,54","+00276,62","-000,648","+000,0","+0,00000E+00","+0,00000E+00",
"008","070649,00","+03067,66581","-00425,47638","116,260","324,54","+00276,36","-000,792","+000,0","+0,00000E+00","+0,00000E+00",
"008","070649,10","+03067,66729","-00425,47467","117,070","324,46","+00276,11","-000,972","+000,0","+0,00000E+00","+0,00000E+00",
"008","070649,20","+03067,66877","-00425,47295","117,830","324,40","+00275,86","-001,152","+000,0","+0,00000E+00","+0,00000E+00",
"008","070649,30","+03067,67025","-00425,47123","118,480","324,42","+00275,61","-001,296","+000,0","+0,00000E+00","+0,00000E+00",
"008","070649,40","+03067,67173","-00425,46951","118,820","324,43","+00275,36","-001,440","+000,0","+0,00000E+00","+0,00000E+00",
"008","070649,50","+03067,67318","-00425,46786","118,730","324,44","+00275,22","-001,548","+000,0","+0,00000E+00","+0,00000E+00",
"008","070649,60","+03067,67461","-00425,46622","118,320","324,43","+00275,08","-001,584","+000,0","+0,00000E+00","+0,00000E+00",
"008","070649,70","+03067,67603","-00425,46459","117,830","324,37","+00274,93","-001,692","+000,0","+0,00000E+00","+0,00000E+00",
"008","070649,80","+03067,67744","-00425,46296","117,320","324,32","+00274,78","-001,764","+000,0","+0,00000E+00","+0,00000E+00",
"008","070649,90","+03067,67884","-00425,46134","116,680","324,26","+00274,62","-001,836","+000,0","+0,00000E+00","+0,00000E+00",
"008","070650,00","+03067,68022","-00425,45974","115,610","324,18","+00274,45","-001,908","+000,0","+0,00000E+00","+0,00000E+00",
"008","070650,10","+03067,68158","-00425,45815","114,370","324,10","+00274,30","-001,980","+000,0","+0,00000E+00","+0,00000E+00",
"008","070650,20","+03067,68293","-00425,45657","113,220","324,03","+00274,15","-002,052","+000,0","+0,00000E+00","+0,00000E+00",
"008","070650,30","+03067,68428","-00425,45501","112,240","324,04","+00273,98","-002,124","+000,0","+0,00000E+00","+0,00000E+00",
"008","070650,40","+03067,68561","-00425,45345","111,280","324,00","+00273,80","-002,232","+000,0","+0,00000E+00","+0,00000E+00",
"008","070650,50","+03067,68692","-00425,45191","110,240","323,90","+00273,62","-002,304","+000,0","+0,00000E+00","+0,00000E+00",
"008","070650,60","+03067,68823","-00425,45038","109,270","323,82","+00273,45","-002,412","+000,0","+0,00000E+00","+0,00000E+00",
"008","070650,70","+03067,68952","-00425,44885","108,510","323,79","+00273,28","-002,484","+000,0","+0,00000E+00","+0,00000E+00",
"008","070650,80","+03067,69081","-00425,44733","107,910","323,68","+00273,11","-002,556","+000,0","+0,00000E+00","+0,00000E+00",
"008","070650,90","+03067,69210","-00425,44580","107,480","323,42","+00272,94","-002,628","+000,0","+0,00000E+00","+0,00000E+00",
"008","070651,00","+03067,69337","-00425,44426","107,250","322,99","+00272,77","-002,664","+000,0","+0,00000E+00","+0,00000E+00",
"008","070651,10","+03067,69463","-00425,44265","107,450","321,74","+00272,68","-002,628","+000,0","+0,00000E+00","+0,00000E+00",
"008","070651,20","+03067,69588","-00425,44104","107,730","321,32","+00272,52","-002,700","+000,0","+0,00000E+00","+0,00000E+00",
"008","070651,30","+03067,69713","-00425,43940","108,030","320,68","+00272,37","-002,736","+000,0","+0,00000E+00","+0,00000E+00",
"008","070651,40","+03067,69837","-00425,43773","108,230","320,01","+00272,21","-002,808","+000,0","+0,00000E+00","+0,00000E+00",
"008","070651,50","+03067,69959","-00425,43604","108,300","319,25","+00272,04","-002,880","+000,0","+0,00000E+00","+0,00000E+00",
"008","070651,60","+03067,70078","-00425,43432","108,210","318,39","+00271,89","-002,916","+000,0","+0,00000E+00","+0,00000E+00",
"008","070651,70","+03067,70196","-00425,43258","108,050","317,41","+00271,74","-002,952","+000,0","+0,00000E+00","+0,00000E+00",
"008","070651,80","+03067,70312","-00425,43081","107,860","316,47","+00271,58","-003,024","+000,0","+0,00000E+00","+0,00000E+00",
"008","070651,90","+03067,70426","-00425,42900","107,790","315,51","+00271,44","-003,060","+000,0","+0,00000E+00","+0,00000E+00",
"008","070652,00","+03067,70538","-00425,42716","107,890","314,65","+00271,26","-003,096","+000,0","+0,00000E+00","+0,00000E+00",
"008","070652,10","+03067,70650","-00425,42529","108,300","313,76","+00271,10","-003,132","+000,0","+0,00000E+00","+0,00000E+00",
"008","070652,20","+03067,70760","-00425,42337","108,830","312,93","+00270,95","-003,168","+000,0","+0,00000E+00","+0,00000E+00",
"008","070652,30","+03067,70870","-00425,42143","109,570","312,26","+00270,79","-003,204","+000,0","+0,00000E+00","+0,00000E+00",
"008","070652,40","+03067,70979","-00425,41943","110,600","311,60","+00270,62","-003,240","+000,0","+0,00000E+00","+0,00000E+00",
"008","070652,50","+03067,71088","-00425,41740","111,640","310,88","+00270,45","-003,276","+000,0","+0,00000E+00","+0,00000E+00",
"008","070652,60","+03067,71195","-00425,41533","112,680","310,10","+00270,29","-003,312","+000,0","+0,00000E+00","+0,00000E+00",
"008","070652,70","+03067,71303","-00425,41321","113,770","309,41","+00270,13","-003,348","+000,0","+0,00000E+00","+0,00000E+00",
"008","070652,80","+03067,71410","-00425,41106","114,860","308,84","+00269,99","-003,384","+000,0","+0,00000E+00","+0,00000E+00",
"008","070652,90","+03067,71517","-00425,40888","115,890","308,46","+00269,83","-003,420","+000,0","+0,00000E+00","+0,00000E+00",
"008","070653,00","+03067,71625","-00425,40667","116,700","308,17","+00269,67","-003,456","+000,0","+0,00000E+00","+0,00000E+00",
"008","070653,10","+03067,71732","-00425,40447","116,960","308,10","+00269,50","-003,492","+000,0","+0,00000E+00","+0,00000E+00",
"008","070653,20","+03067,71839","-00425,40226","116,880","308,15","+00269,33","-003,528","+000,0","+0,00000E+00","+0,00000E+00",
"008","070653,30","+03067,71945","-00425,40007","116,440","308,20","+00269,16","-003,600","+000,0","+0,00000E+00","+0,00000E+00",
"008","070653,40","+03067,72050","-00425,39789","115,540","308,25","+00268,98","-003,636","+000,0","+0,00000E+00","+0,00000E+00",
"008","070653,50","+03067,72154","-00425,39575","114,170","308,25","+00268,80","-003,672","+000,0","+0,00000E+00","+0,00000E+00",
"008","070653,60","+03067,72255","-00425,39365","112,060","308,22","+00268,65","-003,636","+000,0","+0,00000E+00","+0,00000E+00",
"008","070653,70","+03067,72354","-00425,39159","109,670","308,16","+00268,51","-003,600","+000,0","+0,00000E+00","+0,00000E+00",
"008","070653,80","+03067,72450","-00425,38959","107,110","308,24","+00268,39","-003,600","+000,0","+0,00000E+00","+0,00000E+00",
"008","070653,90","+03067,72544","-00425,38763","104,290","308,20","+00268,25","-003,564","+000,0","+0,00000E+00","+0,00000E+00",
"008","070654,00","+03067,72635","-00425,38573","101,400","308,10","+00268,11","-003,564","+000,0","+0,00000E+00","+0,00000E+00",
"008","070654,10","+03067,72723","-00425,38388","098,510","308,00","+00267,98","-003,564","+000,0","+0,00000E+00","+0,00000E+00",
"008","070654,20","+03067,72809","-00425,38208","095,820","307,82","+00267,86","-003,528","+000,0","+0,00000E+00","+0,00000E+00",
"008","070654,30","+03067,72893","-00425,38032","093,640","307,70","+00267,74","-003,492","+000,0","+0,00000E+00","+0,00000E+00",
"008","070654,40","+03067,72973","-00425,37860","091,110","307,62","+00267,61","-003,456","+000,0","+0,00000E+00","+0,00000E+00",
"008","070654,50","+03067,73051","-00425,37695","088,240","307,57","+00267,47","-003,456","+000,0","+0,00000E+00","+0,00000E+00",
"008","070654,60","+03067,73127","-00425,37533","085,910","307,50","+00267,35","-003,384","+000,0","+0,00000E+00","+0,00000E+00",
"008","070654,70","+03067,73202","-00425,37374","084,260","307,35","+00267,23","-003,348","+000,0","+0,00000E+00","+0,00000E+00",
"008","070654,80","+03067,73275","-00425,37217","082,800","307,32","+00267,09","-003,348","+000,0","+0,00000E+00","+0,00000E+00",
"008","070654,90","+03067,73346","-00425,37063","081,180","307,07","+00266,97","-003,312","+000,0","+0,00000E+00","+0,00000E+00",
"008","070655,00","+03067,73415","-00425,36914","079,370","307,03","+00266,85","-003,312","+000,0","+0,00000E+00","+0,00000E+00",
"008","070655,10","+03067,73483","-00425,36768","077,340","306,95","+00266,77","-003,240","+000,0","+0,00000E+00","+0,00000E+00",
"008","070655,20","+03067,73547","-00425,36626","075,170","306,76","+00266,65","-003,204","+000,0","+0,00000E+00","+0,00000E+00",
"008","070655,30","+03067,73609","-00425,36487","073,070","306,17","+00266,54","-003,168","+000,0","+0,00000E+00","+0,00000E+00",
"008","070655,40","+03067,73669","-00425,36350","071,200","305,26","+00266,45","-003,132","+000,0","+0,00000E+00","+0,00000E+00",
"008","070655,50","+03067,73725","-00425,36214","069,700","304,10","+00266,35","-003,096","+000,0","+0,00000E+00","+0,00000E+00",
"008","070655,60","+03067,73778","-00425,36079","068,310","302,69","+00266,28","-002,988","+000,0","+0,00000E+00","+0,00000E+00",
"008","070655,70","+03067,73828","-00425,35944","067,140","301,14","+00266,18","-002,988","+000,0","+0,00000E+00","+0,00000E+00",
"008","070655,80","+03067,73875","-00425,35809","065,880","299,60","+00266,10","-002,916","+000,0","+0,00000E+00","+0,00000E+00",
"008","070655,90","+03067,73918","-00425,35675","064,670","297,76","+00266,01","-002,880","+000,0","+0,00000E+00","+0,00000E+00",
"008","070656,00","+03067,73956","-00425,35542","063,390","295,51","+00265,91","-002,844","+000,0","+0,00000E+00","+0,00000E+00",
"008","070656,10","+03067,73991","-00425,35408","062,340","293,12","+00265,82","-002,808","+000,0","+0,00000E+00","+0,00000E+00",
"008","070656,20","+03067,74022","-00425,35272","061,610","290,90","+00265,71","-002,808","+000,0","+0,00000E+00","+0,00000E+00",
"008","070656,30","+03067,74049","-00425,35136","061,310","288,38","+00265,62","-002,772","+000,0","+0,00000E+00","+0,00000E+00",
"008","070656,40","+03067,74073","-00425,34998","061,050","285,79","+00265,52","-002,772","+000,0","+0,00000E+00","+0,00000E+00",
"008","070656,50","+03067,74092","-00425,34859","061,090","283,32","+00265,43","-002,736","+000,0","+0,00000E+00","+0,00000E+00",
"008","070656,60","+03067,74108","-00425,34717","061,500","280,96","+00265,36","-002,664","+000,0","+0,00000E+00","+0,00000E+00",
"008","070656,70","+03067,74120","-00425,34572","062,030","278,14","+00265,21","-002,736","+000,0","+0,00000E+00","+0,00000E+00",
"008","070656,80","+03067,74128","-00425,34425","062,880","276,13","+00265,09","-002,736","+000,0","+0,00000E+00","+0,00000E+00",
"008","070656,90","+03067,74133","-00425,34275","063,950","273,70","+00264,93","-002,808","+000,0","+0,00000E+00","+0,00000E+00",
"008","070657,00","+03067,74134","-00425,34122","065,210","271,68","+00264,80","-002,808","+000,0","+0,00000E+00","+0,00000E+00",
"008","070657,10","+03067,74131","-00425,33967","065,780","269,48","+00264,64","-002,880","+000,0","+0,00000E+00","+0,00000E+00",
"008","070657,20","+03067,74124","-00425,33808","067,610","267,17","+00264,48","-002,952","+000,0","+0,00000E+00","+0,00000E+00",
"008","070657,30","+03067,74114","-00425,33646","068,770","265,12","+00264,34","-002,988","+000,0","+0,00000E+00","+0,00000E+00",
"008","070657,40","+03067,74099","-00425,33482","069,850","262,91","+00264,23","-002,988","+000,0","+0,00000E+00","+0,00000E+00",
"008","070657,50","+03067,74080","-00425,33316","070,890","260,81","+00264,09","-003,060","+000,0","+0,00000E+00","+0,00000E+00",
"008","070657,60","+03067,74057","-00425,33149","072,230","258,63","+00264,00","-003,024","+000,0","+0,00000E+00","+0,00000E+00",
"008","070657,70","+03067,74030","-00425,32980","073,210","256,57","+00263,88","-003,024","+000,0","+0,00000E+00","+0,00000E+00",
"008","070657,80","+03067,73998","-00425,32811","074,230","254,55","+00263,75","-003,060","+000,0","+0,00000E+00","+0,00000E+00",
"008","070657,90","+03067,73963","-00425,32641","075,200","252,65","+00263,61","-003,096","+000,0","+0,00000E+00","+0,00000E+00",
